Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
26184,Male,1,0,Graduate,1,95887,27909,20000,180,1,0
26185,Male,1,4,Graduate,0,49210,21574,40000,60,1,0
26186,Male,1,2,Not Graduate,0,26158,36200,10000,120,1,1
26187,,0,4,Graduate,0,92542,31522,50000,60,1,1
26188,Male,0,3,Not Graduate,0,43045,29273,10000,360,1,0
26189,Male,0,3,Graduate,0,3420,44959,10000,240,1,1
26190,Male,1,4,Not Graduate,0,56942,46954,60000,300,1,1
26191,,1,0,Graduate,1,7819,,60000,360,1,1
26192,Male,0,1,Not Graduate,0,5827,,60000,240,1,1
26193,Female,0,0,Not Graduate,1,84685,36704,60000,360,1,1
26194,Male,1,0,Not Graduate,1,10787,3810,30000,360,1,1
26195,Male,0,2,,1,18083,43246,60000,360,0,0
26196,Male,1,2,Graduate,1,25625,46935,50000,240,1,1
26197,Female,0,2,Graduate,1,51614,25177,30000,60,1,0
26198,Male,1,1,Graduate,1,44967,49618,60000,180,0,1
26199,Female,0,1,Graduate,1,37925,44716,20000,240,0,1
26200,Male,0,3,Graduate,0,51941,4903,30000,240,1,0
26201,Female,0,0,Graduate,0,71281,48655,20000,120,0,1
26202,Male,0,0,,1,71583,47949,40000,180,0,0
26203,Male,0,3,Graduate,0,5976,46286,50000,300,1,1
26204,Male,0,4,Not Graduate,0,85492,42672,30000,60,1,0
26205,Male,1,4,Graduate,1,67957,,30000,60,1,1
26206,Female,1,3,Not Graduate,0,99010,,30000,120,0,1
26207,Male,0,1,,1,78305,26045,40000,240,0,1
26208,Female,1,2,Graduate,0,96357,44442,50000,60,1,0
26209,Male,1,0,Graduate,0,84551,21024,30000,360,1,1
26210,Female,0,4,Not Graduate,1,51036,33664,50000,180,1,0
26211,Male,1,0,Graduate,0,68550,37323,60000,300,1,0
26212,Male,0,4,Graduate,1,32701,6920,60000,180,1,0
26213,Female,1,0,Graduate,0,1753,30198,20000,120,0,0
26214,Male,1,2,Graduate,0,43039,12074,50000,120,0,1
26215,Female,1,4,Graduate,1,41077,41452,30000,240,1,1
26216,Male,1,2,Graduate,0,62863,48141,30000,60,1,0
26217,Male,0,0,Not Graduate,1,84820,25831,40000,300,1,0
26218,Male,0,3,Graduate,1,28283,16130,50000,360,1,1
26219,Female,1,2,Graduate,1,60041,,40000,180,1,1
26220,Male,1,0,Not Graduate,1,53036,15842,10000,120,1,0
26221,Male,1,3,Not Graduate,1,75241,2114,50000,60,1,1
26222,Male,0,0,Not Graduate,0,78885,1616,10000,300,1,0
26223,Male,0,0,Not Graduate,1,51601,25354,10000,300,1,1
26224,Male,1,2,Graduate,0,2075,43125,50000,120,0,0
26225,Male,0,2,,1,82112,18358,20000,120,1,0
26226,Female,1,3,Graduate,0,69735,16425,20000,180,1,0
26227,Male,1,0,Not Graduate,1,15732,,40000,120,1,1
26228,Female,1,0,Graduate,1,38041,1218,40000,300,1,1
26229,Male,1,0,Graduate,1,63146,24274,60000,120,1,1
26230,Male,1,3,,0,20047,14237,60000,240,1,1
26231,Female,0,3,Not Graduate,0,24355,,20000,120,0,1
26232,Male,1,3,Not Graduate,1,89157,20685,60000,120,1,0
26233,Male,1,0,Not Graduate,1,33137,16902,60000,360,1,0
26234,Male,1,4,Not Graduate,1,76457,14770,50000,300,0,1
26235,Female,1,3,Not Graduate,1,55007,10327,50000,240,1,1
26236,Male,0,2,Not Graduate,1,99501,46276,10000,300,1,1
26237,Male,1,3,Graduate,1,81973,41193,50000,180,0,1
26238,Male,1,4,,0,12059,22823,50000,60,0,0
26239,Male,0,4,Graduate,0,82339,38979,40000,240,0,0
26240,Male,1,3,Graduate,0,87528,19545,10000,240,1,1
26241,Male,1,0,Not Graduate,0,86916,18484,10000,360,1,0
26242,Male,1,4,Graduate,1,74986,49731,10000,120,1,0
26243,Male,1,0,Graduate,1,79615,48821,30000,120,1,1
26244,Male,0,1,Graduate,1,84766,15086,50000,120,1,1
26245,Male,1,3,Not Graduate,0,45612,5544,30000,240,0,1
26246,Male,1,1,Not Graduate,0,38657,,10000,60,1,1
26247,Male,1,1,Graduate,1,75630,32692,20000,300,0,0
26248,Male,0,1,Graduate,1,86030,46338,40000,360,0,0
26249,Female,1,3,Not Graduate,0,1603,26003,40000,180,1,0
26250,Male,1,3,Graduate,0,85705,,60000,120,1,0
26251,Male,0,4,Not Graduate,0,91252,13110,30000,360,0,0
26252,Male,1,1,Not Graduate,1,54125,29407,20000,180,1,0
26253,Female,1,4,Graduate,1,27506,3007,20000,180,1,1
26254,Male,1,4,Graduate,1,85849,36821,10000,60,0,0
26255,Female,1,1,Graduate,1,81126,29056,60000,180,1,0
26256,Male,0,2,Graduate,1,96841,32942,50000,60,0,0
26257,Male,1,1,Not Graduate,0,35825,,40000,180,1,1
26258,Male,1,4,Graduate,0,24546,43392,40000,300,1,1
26259,Female,0,0,Not Graduate,1,93066,24152,50000,300,0,0
26260,Male,0,1,Graduate,0,94489,,40000,240,0,0
26261,Male,0,4,Not Graduate,1,15634,17048,10000,60,0,0
26262,Male,0,3,Not Graduate,1,39531,,50000,300,0,1
26263,Male,0,1,Not Graduate,0,48456,43385,40000,180,1,1
26264,Male,0,0,,0,41465,49060,50000,300,0,0
26265,Male,0,3,Graduate,1,71506,48347,20000,240,1,0
26266,Female,1,1,Graduate,1,22073,10319,30000,180,0,0
26267,Male,0,2,Not Graduate,1,78281,42517,20000,120,1,0
26268,Male,0,1,Not Graduate,0,95304,13595,30000,180,0,1
26269,Male,1,2,Not Graduate,1,26600,25869,40000,60,1,0
26270,Male,1,3,Graduate,0,51668,41839,10000,120,1,0
26271,Male,0,1,Not Graduate,0,22912,45973,50000,120,0,0
26272,Male,1,0,Not Graduate,1,15727,27158,60000,240,0,1
26273,Male,1,4,Graduate,1,70236,3635,20000,120,0,1
26274,Male,0,3,,0,41860,2030,40000,240,1,1
26275,Female,0,3,Graduate,0,88046,23173,30000,300,0,0
26276,Male,1,0,Graduate,0,38615,2535,50000,120,0,0
26277,Male,0,3,Not Graduate,1,23172,36378,50000,180,1,1
26278,Female,1,1,,1,33348,39535,50000,120,0,1
26279,Male,0,0,Not Graduate,0,36527,47095,10000,120,1,1
26280,Female,1,0,Not Graduate,0,17021,,60000,360,1,1
26281,Female,0,4,Not Graduate,0,53017,21771,60000,360,1,1
26282,Male,1,3,Not Graduate,1,70505,14281,60000,180,1,1
26283,Male,0,1,Not Graduate,0,91619,39515,30000,60,1,1
26284,Male,0,0,Graduate,1,69785,11663,30000,120,1,1
26285,Male,0,4,Graduate,1,23107,38526,60000,120,1,0
26286,Male,1,3,Not Graduate,1,1155,7629,50000,120,1,1
26287,Male,1,2,Graduate,1,90750,32304,30000,120,1,1
26288,Female,0,3,Not Graduate,1,85305,37074,10000,60,1,0
26289,Male,0,2,Not Graduate,0,26904,32843,20000,180,0,1
26290,Male,0,3,Not Graduate,0,47665,28118,60000,60,0,1
26291,,0,3,Graduate,1,21563,45861,10000,180,1,1
26292,Male,0,3,Not Graduate,0,64885,49333,20000,300,0,0
26293,Male,1,4,Graduate,1,65128,9216,60000,120,0,1
26294,Male,0,3,Graduate,0,31399,25382,20000,180,1,1
26295,Female,1,3,Not Graduate,0,67897,11292,20000,120,0,1
26296,Male,1,2,Graduate,1,15345,43688,30000,240,1,1
26297,Female,0,0,Not Graduate,1,32170,15445,50000,180,0,1
26298,Male,1,2,Graduate,0,97211,36759,10000,240,0,1
26299,Female,1,4,Graduate,1,98087,18924,10000,60,0,0
26300,Male,0,4,Not Graduate,0,86594,4298,20000,120,1,1
26301,Female,1,2,Graduate,0,42354,46478,60000,240,1,0
26302,Male,1,0,Not Graduate,0,2497,4870,60000,120,1,1
26303,Female,0,0,Graduate,1,68906,21822,20000,180,0,0
26304,Male,1,4,Graduate,1,37010,32543,60000,360,0,1
26305,Male,1,2,Graduate,0,48585,44996,30000,60,1,0
26306,Male,0,2,Not Graduate,0,13532,45253,30000,300,1,1
26307,Female,0,4,Graduate,0,89952,35605,30000,360,0,1
26308,Male,0,2,Graduate,1,16151,,30000,60,1,0
26309,Male,0,1,Not Graduate,0,26352,,50000,360,1,0
26310,Male,1,0,Graduate,0,26785,8564,40000,60,0,1
26311,Male,0,4,Not Graduate,1,39657,1310,30000,300,1,1
26312,Male,0,2,Not Graduate,0,19350,,10000,360,1,0
26313,Female,0,1,Graduate,1,65748,33940,20000,120,1,1
26314,Female,0,2,Not Graduate,1,91880,,60000,300,0,1
26315,Male,0,2,Not Graduate,1,47748,10820,10000,60,1,1
26316,Male,0,4,Graduate,1,81893,,50000,180,1,1
26317,Male,0,3,Not Graduate,1,90530,24337,20000,240,1,0
26318,Male,0,2,Not Graduate,0,61121,10339,60000,120,0,1
26319,Female,0,2,Not Graduate,1,48500,45497,50000,180,1,0
26320,Female,0,4,Not Graduate,1,16332,20034,40000,120,1,1
26321,Male,1,1,Not Graduate,0,7469,21089,60000,300,0,1
26322,Male,0,0,Not Graduate,1,61886,31434,50000,120,0,1
26323,Female,1,1,Graduate,1,93623,3286,50000,60,1,1
26324,Male,1,2,Graduate,0,50595,1083,30000,120,0,0
26325,Male,1,2,,0,80286,20141,40000,360,1,1
26326,Female,1,4,Graduate,0,64044,12052,40000,300,0,1
26327,,1,3,Not Graduate,1,21895,42891,30000,360,0,1
26328,Female,1,1,Graduate,0,25295,16769,60000,60,1,0
26329,Male,0,4,Not Graduate,1,81544,15054,10000,240,0,1
26330,Male,0,2,Graduate,0,20891,25961,20000,180,1,0
26331,Male,0,0,Graduate,1,44186,38675,60000,360,1,1
26332,Male,0,1,Graduate,1,9632,41291,20000,300,1,1
26333,Male,1,3,Graduate,0,8074,33602,40000,60,1,0
26334,Female,0,1,Not Graduate,1,27073,4577,60000,180,1,1
26335,Male,1,2,Graduate,1,73847,31575,60000,180,0,1
26336,Male,0,0,Not Graduate,1,48458,38386,50000,240,0,1
26337,Male,1,0,Not Graduate,0,63862,35231,10000,240,1,1
26338,Male,1,2,Graduate,0,47117,35504,30000,60,0,0
26339,Male,0,2,Graduate,1,18956,21065,50000,300,0,0
26340,Male,0,2,Not Graduate,1,11102,35599,60000,240,1,1
26341,Male,0,0,Not Graduate,0,62319,41269,30000,180,0,1
26342,Male,0,3,Not Graduate,0,35693,18330,40000,180,0,1
26343,Female,1,0,Not Graduate,0,7905,1777,40000,300,0,0
26344,Male,1,1,Graduate,0,67629,29020,50000,240,1,0
26345,Female,0,2,Not Graduate,0,95535,30282,40000,240,0,1
26346,Male,1,3,Not Graduate,1,11926,2379,10000,120,1,0
26347,Female,0,4,Graduate,1,30786,30379,40000,360,0,1
26348,Male,1,0,Not Graduate,0,79630,14506,40000,60,1,0
26349,Female,0,3,Not Graduate,0,37251,,10000,300,1,1
26350,Female,0,4,Graduate,0,28833,40997,10000,120,1,1
26351,Male,1,0,Not Graduate,1,31141,40125,60000,180,0,0
26352,Female,1,2,Graduate,1,80129,24862,10000,360,0,1
26353,Male,0,0,Not Graduate,1,30739,35376,60000,360,1,1
26354,Male,0,1,Not Graduate,1,80422,29153,60000,240,0,1
26355,Male,1,2,,0,40864,3121,50000,240,0,1
26356,Male,0,4,Graduate,0,54415,9956,20000,120,1,1
26357,Female,0,1,,1,16280,37896,30000,300,1,0
26358,Female,1,3,Not Graduate,1,53377,17984,30000,120,1,1
26359,Male,0,1,Graduate,1,45331,19638,40000,240,1,1
26360,Male,0,0,,1,46342,38847,40000,360,1,0
26361,Female,0,2,Graduate,1,17267,,10000,120,1,1
26362,Male,0,1,Not Graduate,1,9485,15464,20000,240,0,0
26363,Female,0,4,Not Graduate,1,83104,4242,60000,120,1,1
26364,Male,0,0,Graduate,1,29623,,10000,360,1,1
26365,Male,0,0,Not Graduate,1,86548,14501,10000,180,1,1
26366,Male,1,2,,1,69285,,30000,180,1,1
26367,Male,0,4,Not Graduate,0,56925,,30000,300,1,1
26368,Male,1,0,Not Graduate,1,63535,31165,50000,240,0,0
26369,Male,1,0,Not Graduate,0,2279,39483,60000,300,1,1
26370,Female,1,4,Not Graduate,1,72868,40519,20000,60,1,1
26371,Male,0,0,Not Graduate,0,2835,,50000,120,1,0
26372,Male,0,1,Not Graduate,1,69538,40448,60000,300,1,1
26373,Female,1,4,Not Graduate,1,46349,28113,50000,240,1,0
26374,Male,0,1,Graduate,1,80816,47737,60000,300,0,1
26375,Female,0,2,Not Graduate,1,52401,2466,50000,240,1,1
26376,Male,1,0,Graduate,1,59493,,20000,300,1,1
26377,Male,0,1,Graduate,1,64980,,20000,240,1,1
26378,Female,0,0,Graduate,0,63107,47347,60000,120,0,1
26379,Male,0,2,Not Graduate,1,60585,43395,30000,360,1,1
26380,Male,0,0,Graduate,0,23402,46466,50000,60,0,1
26381,Female,0,3,Not Graduate,0,22035,16951,20000,180,0,1
26382,Female,1,4,Graduate,1,25844,30246,50000,300,1,0
26383,Male,0,4,Not Graduate,0,85463,27233,30000,360,1,1
26384,Male,1,2,Not Graduate,1,66460,,60000,180,1,1
26385,Male,0,1,,1,26374,22159,40000,120,1,1
26386,Female,0,2,Graduate,1,86361,42530,50000,300,1,1
26387,Female,1,1,Not Graduate,1,44858,24821,20000,300,1,1
26388,Female,0,1,Not Graduate,1,14387,36090,30000,60,1,0
26389,Male,1,4,,0,32724,28709,40000,360,1,0
26390,Male,1,0,Graduate,1,2953,,30000,360,1,0
26391,Male,1,4,Graduate,0,96056,3783,50000,300,0,1
26392,,0,0,,1,18425,36632,50000,360,1,0
26393,Female,0,0,Graduate,0,59347,28529,50000,120,1,1
26394,Male,0,3,Graduate,1,53975,15804,50000,360,1,1
26395,Female,0,2,Graduate,1,94521,9915,60000,180,0,0
26396,Male,0,1,Not Graduate,0,24147,23964,20000,60,1,0
26397,Female,0,2,Not Graduate,1,47932,46127,30000,360,1,0
26398,Female,1,4,Graduate,1,2971,2319,50000,120,1,1
26399,Male,0,0,Not Graduate,1,89635,,20000,240,1,1
26400,Male,0,0,Not Graduate,1,31163,8988,20000,60,1,0
26401,Female,0,1,Not Graduate,1,4727,25332,40000,300,0,0
26402,Female,1,1,Graduate,1,2176,24877,30000,120,1,1
26403,Female,1,1,,1,34215,2394,40000,180,1,0
26404,Male,0,0,Not Graduate,1,98019,45214,20000,360,0,1
26405,Female,0,4,Graduate,0,13422,,20000,60,1,1
26406,Female,0,2,Graduate,1,47789,,20000,360,0,1
26407,Male,1,2,Graduate,0,7652,,30000,300,1,1
26408,Male,1,4,Graduate,1,72176,14951,40000,300,0,1
26409,Female,1,3,Graduate,0,73208,,60000,60,0,1
26410,Male,1,0,Graduate,0,93081,36434,60000,240,1,0
26411,Male,1,4,Not Graduate,1,75755,4326,30000,360,1,0
26412,Male,0,2,Graduate,1,63621,41598,50000,60,1,1
26413,Female,1,2,Graduate,0,5645,20742,30000,60,1,0
26414,Female,1,2,Graduate,1,69419,6571,60000,360,1,0
26415,Female,1,1,Not Graduate,1,68972,9876,50000,180,0,1
26416,Female,1,4,Not Graduate,0,57701,12334,50000,180,1,1
26417,Male,1,4,Not Graduate,1,12179,20044,50000,360,1,0
26418,Male,0,2,Not Graduate,1,98301,,30000,300,1,0
26419,Female,0,1,Not Graduate,0,91387,7963,10000,240,0,1
26420,Female,1,0,Not Graduate,0,17969,12191,20000,180,1,1
26421,Female,1,0,Not Graduate,1,60570,,50000,360,1,1
26422,Male,1,2,Graduate,0,49734,15020,40000,360,0,1
26423,Female,0,1,Not Graduate,0,78863,26658,40000,120,0,1
26424,Male,0,4,Not Graduate,0,60892,,30000,300,1,0
26425,Female,0,2,Not Graduate,1,42168,38601,60000,120,1,1
26426,,0,0,Not Graduate,0,34051,10592,50000,360,0,1
26427,,0,4,Not Graduate,1,73237,21755,10000,60,1,0
26428,Male,0,2,Not Graduate,1,94629,15213,50000,360,0,0
26429,Male,1,1,Not Graduate,1,32994,48648,10000,60,1,1
26430,Male,1,3,Graduate,0,79788,46306,40000,180,1,1
26431,Male,1,1,,1,22787,20670,20000,360,1,0
26432,Female,0,4,Not Graduate,1,46051,49537,60000,120,1,1
26433,Male,1,0,,1,95599,17064,10000,300,0,1
26434,Female,1,4,Not Graduate,0,78126,30075,10000,120,1,0
26435,Male,1,1,Not Graduate,1,86772,4532,30000,180,1,1
26436,Male,1,0,Graduate,1,36428,3133,10000,60,1,1
26437,Female,1,0,Not Graduate,0,91768,7782,40000,300,0,0
26438,Female,0,2,Graduate,0,78134,13092,40000,360,1,1
26439,Male,0,0,Not Graduate,0,17674,13052,60000,240,1,1
26440,Male,1,2,Graduate,0,28464,,60000,300,0,0
26441,Female,1,3,Graduate,1,99601,1263,10000,60,1,1
26442,Male,0,3,Graduate,0,6078,40882,30000,60,1,1
26443,Male,1,1,,0,90341,13165,40000,300,1,1
26444,Male,1,2,Graduate,1,9897,14867,50000,240,1,1
26445,Female,0,3,,1,91749,19769,30000,300,1,1
26446,Female,0,1,Not Graduate,1,15878,8183,50000,300,0,1
26447,Female,1,3,Not Graduate,1,19206,43565,40000,120,1,1
26448,Male,1,4,,0,93382,35966,50000,300,1,0
26449,Male,0,4,Graduate,1,78132,,50000,360,0,0
26450,Male,0,2,,1,59969,18321,20000,120,0,0
26451,Female,1,4,Not Graduate,0,73909,19755,40000,360,1,1
26452,Female,1,0,Graduate,0,80903,,40000,60,0,0
26453,Female,0,2,Graduate,1,46121,38151,30000,300,0,0
26454,Male,0,0,Not Graduate,1,27495,9006,40000,360,0,0
26455,Male,0,1,Graduate,0,20686,39752,60000,300,1,0
26456,Female,1,1,Graduate,0,88909,,50000,180,1,0
26457,Female,1,3,Graduate,1,23882,27801,20000,240,1,1
26458,,0,2,Graduate,1,86706,14598,20000,360,1,0
26459,Female,1,1,,0,46178,,50000,240,0,0
26460,Male,0,1,Not Graduate,0,31245,35867,50000,60,1,1
26461,Male,1,4,Not Graduate,1,45366,1191,30000,360,0,0
26462,Male,1,2,Not Graduate,0,1045,23626,10000,240,1,1
26463,Female,0,4,Not Graduate,1,60759,7093,50000,180,1,0
26464,Female,0,4,Not Graduate,1,53628,,20000,360,1,1
26465,,1,3,Not Graduate,0,45644,19459,10000,360,1,0
26466,Female,0,3,Not Graduate,1,96147,,60000,360,0,0
26467,Male,0,2,Graduate,0,78800,29361,10000,240,1,1
26468,Male,0,2,Graduate,1,57726,19491,50000,180,1,0
26469,Female,1,2,Not Graduate,0,9193,26251,20000,180,0,1
26470,Male,1,0,,1,45678,29904,30000,300,0,1
26471,Female,1,3,Graduate,1,60886,,40000,60,1,1
26472,Male,0,2,Not Graduate,0,79964,5463,50000,300,0,1
26473,Male,0,4,Not Graduate,0,82919,43026,20000,120,0,0
26474,Male,0,2,Not Graduate,0,34635,23752,30000,240,1,1
26475,Female,0,2,,0,96041,35065,40000,120,1,1
26476,Male,1,4,Not Graduate,0,40888,13970,40000,360,0,1
26477,Female,1,4,Graduate,1,41408,19150,20000,300,1,1
26478,Male,1,1,Not Graduate,1,96184,46275,40000,120,1,0
26479,Female,1,4,Not Graduate,1,55230,7225,40000,60,1,1
26480,Male,0,0,Not Graduate,1,57969,37016,10000,180,0,1
26481,Female,1,4,Graduate,1,54843,20640,60000,240,0,1
26482,Male,0,4,Graduate,1,31162,,20000,120,1,1
26483,Female,0,1,Not Graduate,1,39478,5171,20000,360,1,0
26484,Male,0,3,Graduate,1,91272,18862,10000,60,0,0
26485,Male,0,0,Not Graduate,0,71209,39642,40000,240,1,0
26486,Female,0,3,Graduate,0,35126,2576,60000,180,0,1
26487,Male,1,1,Not Graduate,1,40357,42579,50000,360,1,0
26488,Male,1,2,Not Graduate,0,64425,21655,10000,120,1,1
26489,Male,0,1,Not Graduate,1,2839,44736,50000,60,1,1
26490,Male,1,3,Graduate,0,11471,18216,30000,120,0,1
26491,Female,1,1,Not Graduate,1,55842,14878,20000,360,1,1
26492,Male,0,1,Graduate,0,62979,27922,10000,300,1,0
26493,Male,0,3,Graduate,1,16199,37303,50000,300,1,0
26494,Male,1,0,Not Graduate,1,41689,33911,60000,240,1,1
26495,,1,2,Not Graduate,0,63302,38558,40000,180,0,1
26496,Female,0,2,Graduate,1,92438,38829,50000,120,0,1
26497,Male,1,1,Graduate,1,52193,3815,20000,60,1,0
26498,Male,1,3,,1,66246,35187,60000,60,1,1
26499,Female,0,3,,1,39200,33324,60000,120,1,1
26500,,0,2,Graduate,0,1998,23041,30000,120,1,1
26501,Male,1,0,,1,92655,34461,50000,240,1,1
26502,Male,0,4,Not Graduate,1,22812,11207,60000,300,1,0
26503,Male,1,2,Not Graduate,0,57807,39056,20000,60,0,0
26504,Female,0,3,Graduate,0,1002,35160,30000,180,0,1
26505,Male,0,1,Graduate,0,5222,24887,40000,60,1,1
26506,Male,0,1,Not Graduate,1,68478,31093,10000,60,1,1
26507,Female,1,2,Not Graduate,0,27640,28737,20000,180,0,1
26508,Female,1,3,Not Graduate,1,67673,5247,60000,60,1,1
26509,Male,1,0,,0,53064,46659,30000,60,0,1
26510,Female,0,1,Not Graduate,0,57393,11184,40000,360,0,1
26511,Male,0,4,Not Graduate,0,29021,43972,50000,60,1,0
26512,Female,0,2,,1,14868,32198,60000,360,1,1
26513,Male,1,4,,0,60101,17306,40000,240,0,0
26514,Male,0,1,Not Graduate,1,74753,,30000,240,1,1
26515,Male,0,3,Not Graduate,0,23741,22948,40000,240,1,1
26516,Male,0,1,Not Graduate,1,53468,6531,60000,240,1,1
26517,Male,1,0,Graduate,1,84819,48706,40000,300,1,1
26518,Male,1,2,Graduate,1,16310,7531,30000,300,1,1
26519,Male,0,4,Graduate,0,33693,18300,30000,300,1,0
26520,Male,1,4,Not Graduate,0,89258,29673,10000,360,1,0
26521,Male,0,4,Not Graduate,1,94418,,10000,300,1,1
26522,Male,0,4,Graduate,1,26085,20023,20000,240,1,0
26523,Female,1,0,Not Graduate,0,60269,33929,20000,180,1,1
26524,Male,0,2,Not Graduate,1,6866,15278,40000,60,0,0
26525,Male,1,1,Not Graduate,1,99968,14928,20000,60,1,1
26526,Male,0,4,Graduate,1,15164,11599,30000,180,1,0
26527,Female,1,1,Not Graduate,0,35248,38858,40000,300,0,0
26528,Male,0,0,Graduate,0,11049,19349,20000,180,1,0
26529,Male,1,2,Graduate,0,24353,45652,40000,360,0,1
26530,Female,1,4,Not Graduate,0,72856,20471,30000,240,0,1
26531,Male,0,1,Not Graduate,1,66056,27832,50000,240,1,0
26532,Female,1,1,,0,36057,22167,40000,120,1,0
26533,Male,1,1,Not Graduate,1,71566,32887,50000,60,1,0
26534,,1,0,Not Graduate,0,21626,48430,10000,360,1,1
26535,Male,0,4,Not Graduate,1,6039,47980,60000,240,0,0
26536,Male,0,2,Not Graduate,1,63468,4787,60000,300,1,1
26537,Male,0,2,Not Graduate,0,2127,16237,60000,60,1,0
26538,Female,1,4,,1,75351,14349,30000,360,1,1
26539,Female,0,3,Not Graduate,1,46221,32553,20000,120,1,0
26540,Female,1,2,Not Graduate,1,60641,46418,20000,240,1,0
26541,Female,0,0,Not Graduate,1,10250,10763,50000,360,1,1
26542,Male,1,0,Not Graduate,1,31528,31958,20000,360,1,0
26543,Female,1,4,Not Graduate,0,13706,,40000,360,1,1
26544,Female,0,2,Not Graduate,0,30971,19469,30000,60,1,1
26545,Male,0,2,Graduate,1,99599,16577,10000,360,0,1
26546,Male,0,0,Graduate,0,59087,38994,60000,60,1,1
26547,Male,1,1,Graduate,0,52759,2688,10000,120,1,1
26548,Male,0,4,Not Graduate,1,16950,9927,60000,180,0,0
26549,Male,0,3,,0,62311,4172,60000,360,1,1
26550,Male,0,0,,1,77181,24792,60000,180,1,0
26551,Male,0,1,Graduate,1,67103,12092,10000,300,1,0
26552,Male,1,4,Graduate,1,14011,23112,20000,300,0,0
26553,Female,1,4,Not Graduate,1,2955,,30000,240,1,1
26554,,0,1,Graduate,1,56643,45221,60000,60,0,1
26555,Male,1,3,Not Graduate,1,10726,22812,50000,300,1,0
26556,Female,0,1,Not Graduate,0,76665,13056,50000,240,1,1
26557,Male,1,2,Graduate,0,59129,2251,50000,360,1,0
26558,Female,1,3,Graduate,0,61568,3295,50000,240,1,0
26559,Female,1,3,Graduate,1,53735,41132,60000,180,1,1
26560,Male,1,1,Not Graduate,0,1405,3105,10000,300,0,1
26561,Male,0,1,Not Graduate,1,21939,25397,20000,240,0,0
26562,Female,0,4,,0,24528,,30000,180,1,1
26563,Male,1,1,,1,11216,44333,10000,300,1,1
26564,Male,0,3,,1,3384,36264,20000,240,0,1
26565,Male,0,2,Graduate,1,23354,24991,60000,60,0,1
26566,Male,0,1,Graduate,0,49338,,10000,240,0,1
26567,,1,4,Not Graduate,0,79240,11875,20000,360,1,1
26568,Male,0,1,Not Graduate,1,11244,29749,60000,180,1,0
26569,Male,0,3,Not Graduate,1,80832,21753,20000,360,0,0
26570,Female,1,2,Not Graduate,1,26460,24699,40000,360,0,0
26571,Female,0,1,Not Graduate,1,89195,22255,10000,360,1,0
26572,Male,0,1,Graduate,1,87434,35997,10000,300,1,1
26573,Male,0,4,Not Graduate,1,39280,11336,60000,180,0,1
26574,Male,0,0,Graduate,1,99900,32510,40000,180,1,1
26575,Male,0,3,Graduate,1,29411,34076,50000,300,0,1
26576,Male,1,4,Not Graduate,1,20302,30395,30000,180,0,1
26577,Female,1,3,Graduate,0,72107,23794,20000,60,0,0
26578,Female,1,1,Not Graduate,1,75584,,20000,300,1,1
26579,Male,1,4,Graduate,1,56459,8620,10000,60,0,0
26580,Male,1,3,Graduate,1,15863,15663,20000,300,0,1
26581,,0,3,Graduate,1,65271,20900,60000,300,0,1
26582,Male,1,0,Graduate,1,88427,18033,10000,360,1,1
26583,Male,1,4,Not Graduate,0,51275,42961,50000,240,1,1
26584,Female,0,2,Not Graduate,1,75932,46589,30000,360,1,1
26585,Female,1,2,Not Graduate,0,18810,38348,50000,120,0,0
26586,Female,1,0,Not Graduate,0,54001,1600,30000,300,0,1
26587,Male,0,2,Not Graduate,1,18289,3341,20000,300,1,0
26588,Male,1,3,Not Graduate,0,69162,,50000,300,1,1
26589,Female,1,3,Not Graduate,1,99646,1238,40000,360,1,1
26590,Female,1,0,Not Graduate,1,61745,34233,30000,120,1,0
26591,Female,1,1,Not Graduate,0,6038,2326,10000,300,1,0
26592,Male,0,2,Graduate,0,59819,16828,20000,120,0,0
26593,Female,1,2,,0,18567,14542,20000,360,1,1
26594,Male,0,1,,1,17162,,40000,300,1,0
26595,Male,0,3,Not Graduate,0,96133,5810,50000,60,1,1
26596,Male,0,4,Not Graduate,0,60461,40302,60000,300,0,1
26597,Male,0,2,Graduate,0,62931,19533,40000,60,0,0
26598,Female,1,4,Graduate,0,62144,45183,40000,360,1,1
26599,Male,0,4,Not Graduate,0,77078,31019,40000,240,1,1
26600,Female,1,1,Graduate,1,29504,33028,20000,180,1,0
26601,,1,1,Graduate,0,62074,33889,20000,180,1,1
26602,Male,0,4,Not Graduate,1,32698,15186,60000,360,1,1
26603,Female,1,1,Graduate,1,92171,16469,30000,180,1,1
26604,Male,1,1,Not Graduate,0,26092,22079,40000,360,0,1
26605,Male,1,1,Graduate,1,60196,21287,10000,120,1,0
26606,Female,1,0,Not Graduate,0,59128,26194,60000,120,0,1
26607,Female,1,3,Graduate,1,19026,24537,60000,240,1,0
